"Destination","FlightNumber","Code","Delay","lat","lng","country","Date","Time","Airline","Armenian","DayOfWeek","Status"
"Moscow","SU 1965","SVO","Departed","55.7558","37.6178","Russia",2023-11-17,"06:35:00","Aeroflot",0,"Friday","Ontime"
"Moscow","JI 102","SVO","Ontime","55.7558","37.6178","Russia",2023-10-22,"16:30:00","Armenian Airlines",1,"Sunday","Ontime"
"Moscow","JI 103","SVO","Ontime","55.7558","37.6178","Russia",2023-10-23,"00:55:00","Armenian Airlines",1,"Monday","Ontime"
"Moscow","SU 1861","SVO","Departed","55.7558","37.6178","Russia",2023-10-27,"13:50:00","Aeroflot",0,"Friday","Ontime"
"Moscow","UT 786","VKO","Departed","55.7558","37.6178","Russia",2023-11-12,"03:55:00","Utair",0,"Sunday","Ontime"
"Moscow","SU 1867","SVO","Cancelled","55.7558","37.6178","Russia",2023-10-28,"15:10:00","Aeroflot",0,"Saturday","Cancelled"
"Moscow","G6 403","DME","Ontime","55.7558","37.6178","Russia",2023-10-23,"07:30:00","Fly Arna",1,"Monday","Ontime"
"Moscow","A4 7030","VKO","Ontime","55.7558","37.6178","Russia",2023-11-08,"18:25:00","Azimuth",0,"Wednesday","Ontime"
"Moscow","SU 1861","SVO","Departed","55.7558","37.6178","Russia",2023-11-28,"17:20:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","JI 102","SVO","Ontime","55.7558","37.6178","Russia",2023-11-07,"11:20:00","Armenian Airlines",1,"Tuesday","Ontime"
"Moscow","SU 1864","SVO","Ontime","55.7558","37.6178","Russia",2023-11-15,"13:25:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","WZ 4322","DME","Departed","55.7558","37.6178","Russia",2023-11-07,"12:40:00","Red WIngs",0,"Tuesday","Ontime"
"Moscow","UT 785","VKO","Ontime","55.7558","37.6178","Russia",2023-12-04,"02:30:00","Utair",0,"Monday","Ontime"
"Moscow","A4 7029","VKO","Ontime","55.7558","37.6178","Russia",2023-11-01,"17:35:00","Azimuth",0,"Wednesday","Ontime"
"Moscow","A4 7029","VKO","Departed","55.7558","37.6178","Russia",2023-10-31,"17:35:00","Azimuth",0,"Tuesday","Ontime"
"Moscow","WZ 4324","DME","Ontime","55.7558","37.6178","Russia",2023-10-22,"23:00:00","Red WIngs",0,"Sunday","Ontime"
"Moscow","SU 1964","SVO","Ontime","55.7558","37.6178","Russia",2023-12-05,"05:35:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","A4 509","VKO","Ontime","55.7558","37.6178","Russia",2023-10-18,"17:35:00","Azimuth",0,"Wednesday","Ontime"
"Moscow","JI 100","SVO","Delay","55.7558","37.6178","Russia",2023-11-26,"02:10:00","Armenian Airlines",1,"Sunday","Delay"
"Moscow","5G 509","VKO","Ontime","55.7558","37.6178","Russia",2023-10-22,"11:00:00","Shirak Avia",1,"Sunday","Ontime"
"Moscow","SU 1869","SVO","Ontime","55.7558","37.6178","Russia",2023-10-24,"00:15:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","UT 785","VKO","Ontime","55.7558","37.6178","Russia",2023-11-26,"02:30:00","Utair",0,"Sunday","Ontime"
"Moscow","JI 102","SVO","Delay","55.7558","37.6178","Russia",2023-10-25,"15:40:00","Armenian Airlines",1,"Wednesday","Delay"
"Moscow","3F 315","DME","Ontime","55.7558","37.6178","Russia",2023-11-09,"10:30:00","Fly One",1,"Thursday","Ontime"
"Moscow","SU 1861","SVO","Ontime","55.7558","37.6178","Russia",2023-11-13,"17:20:00","Aeroflot",0,"Monday","Ontime"
"Moscow","A4 510","VKO","Ontime","55.7558","37.6178","Russia",2023-10-25,"18:25:00","Azimuth",0,"Wednesday","Ontime"
"Moscow","A4 7029","VKO","Departed","55.7558","37.6178","Russia",2023-11-09,"17:35:00","Azimuth",0,"Thursday","Ontime"
"Moscow","3F 322","VKO","Departed","55.7558","37.6178","Russia",2023-10-21,"17:10:00","Fly One",1,"Saturday","Ontime"
"Moscow","SU 1862","SVO","Ontime","55.7558","37.6178","Russia",2023-11-16,"19:30:00","Aeroflot",0,"Thursday","Ontime"
"Moscow","G6 404","DME","Departed","55.7558","37.6178","Russia",2023-11-02,"15:45:00","Fly Arna",1,"Thursday","Ontime"
"Moscow","SU 1868","SVO","Ontime","55.7558","37.6178","Russia",2023-10-27,"23:15:00","Aeroflot",0,"Friday","Ontime"
"Moscow","JI 100","SVO","Departed","55.7558","37.6178","Russia",2023-11-07,"02:10:00","Armenian Airlines",1,"Tuesday","Ontime"
"Moscow","3F 311","DME","Ontime","55.7558","37.6178","Russia",2023-10-24,"17:00:00","Fly One",1,"Tuesday","Ontime"
"Moscow","A4 510","VKO","Departed","55.7558","37.6178","Russia",2023-10-28,"18:25:00","Azimuth",0,"Saturday","Ontime"
"Moscow","WZ 4339","ZIA","Departed","55.7558","37.6178","Russia",2023-10-31,"13:55:00","Red WIngs",0,"Tuesday","Ontime"
"Moscow","3F 321","VKO","Ontime","55.7558","37.6178","Russia",2023-10-28,"09:10:00","Fly One",1,"Saturday","Ontime"
"Moscow","5G 709","SVO","Departed","55.7558","37.6178","Russia",2023-10-31,"23:45:00","Shirak Avia",1,"Tuesday","Ontime"
"Moscow","WZ 4322","DME","Ontime","55.7558","37.6178","Russia",2023-11-03,"12:40:00","Red WIngs",0,"Friday","Ontime"
"Moscow","SU 1860","SVO","Ontime","55.7558","37.6178","Russia",2023-12-02,"14:50:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","6A 909","VKO","Ontime","55.7558","37.6178","Russia",2023-10-28,"08:30:00","Armenia Airways",1,"Saturday","Ontime"
"Moscow","JI 104","SVO","Ontime","55.7558","37.6178","Russia",2023-11-29,"15:50:00","Armenian Airlines",1,"Wednesday","Ontime"
"Moscow","SU 1964","SVO","Ontime","55.7558","37.6178","Russia",2023-11-17,"05:35:00","Aeroflot",0,"Friday","Ontime"
"Moscow","A4 7029","VKO","Ontime","55.7558","37.6178","Russia",2023-11-02,"17:35:00","Azimuth",0,"Thursday","Ontime"
"Moscow","G6 403","DME","Ontime","55.7558","37.6178","Russia",2023-10-18,"07:30:00","Fly Arna",1,"Wednesday","Ontime"
"Moscow","3F 316","DME","Ontime","55.7558","37.6178","Russia",2023-11-27,"18:30:00","Fly One",1,"Monday","Ontime"
"Moscow","5G 710","SVO","Ontime","55.7558","37.6178","Russia",2023-11-10,"07:45:00","Shirak Avia",1,"Friday","Ontime"
"Moscow","G6 396","VKO","Departed","55.7558","37.6178","Russia",2023-11-02,"01:25:00","Fly Arna",1,"Thursday","Ontime"
"Moscow","5G 509","VKO","Ontime","55.7558","37.6178","Russia",2023-10-18,"11:00:00","Shirak Avia",1,"Wednesday","Ontime"
"Moscow","JI 104","SVO","Ontime","55.7558","37.6178","Russia",2023-11-13,"15:50:00","Armenian Airlines",1,"Monday","Ontime"
"Moscow","3F 316","DME","Ontime","55.7558","37.6178","Russia",2023-11-06,"18:30:00","Fly One",1,"Monday","Ontime"
"Moscow","SU 1967","SVO","Departed","55.7558","37.6178","Russia",2023-10-17,"06:45:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","SU 1965","SVO","Ontime","55.7558","37.6178","Russia",2023-11-18,"06:35:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","G6 404","DME","Departed","55.7558","37.6178","Russia",2023-10-21,"15:45:00","Fly Arna",1,"Saturday","Ontime"
"Moscow","A4 7029","VKO","Departed","55.7558","37.6178","Russia",2023-11-04,"17:35:00","Azimuth",0,"Saturday","Ontime"
"Moscow","3F 326","VKO","Departed","55.7558","37.6178","Russia",2023-10-27,"09:00:00","Fly One",1,"Friday","Ontime"
"Moscow","SU 1865","SVO","Ontime","55.7558","37.6178","Russia",2023-11-08,"14:20:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","UT 786","VKO","Ontime","55.7558","37.6178","Russia",2023-10-19,"02:45:00","Utair",0,"Thursday","Ontime"
"Moscow","3F 315","DME","Ontime","55.7558","37.6178","Russia",2023-11-21,"10:30:00","Fly One",1,"Tuesday","Ontime"
"Moscow","WZ 4321","DME","Departed","55.7558","37.6178","Russia",2023-10-23,"11:50:00","Red WIngs",0,"Monday","Ontime"
"Moscow","SU 1860","SVO","Departed","55.7558","37.6178","Russia",2023-10-23,"12:50:00","Aeroflot",0,"Monday","Ontime"
"Moscow","G6 405","DME","Ontime","55.7558","37.6178","Russia",2023-10-20,"20:20:00","Fly Arna",1,"Friday","Ontime"
"Moscow","SU 1866","SVO","Ontime","55.7558","37.6178","Russia",2023-10-28,"14:10:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","SU 1863","SVO","Ontime","55.7558","37.6178","Russia",2023-11-01,"20:30:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","G6 404","DME","Ontime","55.7558","37.6178","Russia",2023-10-28,"15:45:00","Fly Arna",1,"Saturday","Ontime"
"Moscow","SU 1862","SVO","Departed","55.7558","37.6178","Russia",2023-11-29,"19:30:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","SU 1863","SVO","Ontime","55.7558","37.6178","Russia",2023-10-28,"20:45:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","SU 1861","SVO","Ontime","55.7558","37.6178","Russia",2023-11-16,"17:20:00","Aeroflot",0,"Thursday","Ontime"
"Moscow","SU 1861","SVO","Departed","55.7558","37.6178","Russia",2023-10-23,"13:50:00","Aeroflot",0,"Monday","Ontime"
"Moscow","WZ 4324","DME","Departed","55.7558","37.6178","Russia",2023-11-05,"02:00:00","Red WIngs",0,"Sunday","Ontime"
"Moscow","3F 311","DME","Ontime","55.7558","37.6178","Russia",2023-10-17,"17:00:00","Fly One",1,"Tuesday","Ontime"
"Moscow","SU 1865","SVO","Departed","55.7558","37.6178","Russia",2023-11-12,"14:20:00","Aeroflot",0,"Sunday","Ontime"
"Moscow","5G 509","VKO","Departed","55.7558","37.6178","Russia",2023-10-20,"11:00:00","Shirak Avia",1,"Friday","Ontime"
"Moscow","3F 326","VKO","Departed","55.7558","37.6178","Russia",2023-10-17,"09:00:00","Fly One",1,"Tuesday","Ontime"
"Moscow","JI 105","SVO","Ontime","55.7558","37.6178","Russia",2023-11-17,"23:50:00","Armenian Airlines",1,"Friday","Ontime"
"Moscow","5G 709","SVO","Ontime","55.7558","37.6178","Russia",2023-10-28,"23:45:00","Shirak Avia",1,"Saturday","Ontime"
"Moscow","3F 321","VKO","Departed","55.7558","37.6178","Russia",2023-10-18,"09:10:00","Fly One",1,"Wednesday","Ontime"
"Moscow","G6 403","DME","Ontime","55.7558","37.6178","Russia",2023-12-01,"16:50:00","Fly Arna",1,"Friday","Ontime"
"Moscow","UT 786","VKO","Departed","55.7558","37.6178","Russia",2023-10-30,"03:55:00","Utair",0,"Monday","Ontime"
"Moscow","3F 325","VKO","Departed","55.7558","37.6178","Russia",2023-11-14,"01:30:00","Fly One",1,"Tuesday","Ontime"
"Moscow","G6 403","DME","Ontime","55.7558","37.6178","Russia",2023-11-06,"07:15:00","Fly Arna",1,"Monday","Ontime"
"Moscow","3F 312","DME","Ontime","55.7558","37.6178","Russia",2023-10-25,"00:30:00","Fly One",1,"Wednesday","Ontime"
"Moscow","SU 1862","SVO","Ontime","55.7558","37.6178","Russia",2023-11-25,"19:30:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","SU 1865","SVO","Ontime","55.7558","37.6178","Russia",2023-11-01,"14:20:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","G6 406","DME","Ontime","55.7558","37.6178","Russia",2023-11-03,"04:55:00","Fly Arna",1,"Friday","Ontime"
"Moscow","WZ 4339","ZIA","Ontime","55.7558","37.6178","Russia",2023-11-14,"13:55:00","Red WIngs",0,"Tuesday","Ontime"
"Moscow","3F 325","VKO","Ontime","55.7558","37.6178","Russia",2023-10-17,"01:10:00","Fly One",1,"Tuesday","Ontime"
"Moscow","3F 312","DME","Ontime","55.7558","37.6178","Russia",2023-10-28,"00:30:00","Fly One",1,"Saturday","Ontime"
"Moscow","WZ 4322","DME","Departed","55.7558","37.6178","Russia",2023-10-21,"12:40:00","Red WIngs",0,"Saturday","Ontime"
"Moscow","3F 316","DME","Departed","55.7558","37.6178","Russia",2023-11-11,"18:30:00","Fly One",1,"Saturday","Ontime"
"Moscow","SU 1861","SVO","Departed","55.7558","37.6178","Russia",2023-10-21,"13:50:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","JI 105","SVO","Ontime","55.7558","37.6178","Russia",2023-11-29,"23:50:00","Armenian Airlines",1,"Wednesday","Ontime"
"Moscow","5G 709","SVO","Ontime","55.7558","37.6178","Russia",2023-10-19,"22:05:00","Shirak Avia",1,"Thursday","Ontime"
"Moscow","A4 509","VKO","Ontime","55.7558","37.6178","Russia",2023-10-17,"17:35:00","Azimuth",0,"Tuesday","Ontime"
"Moscow","JI 105","SVO","Departed","55.7558","37.6178","Russia",2023-11-15,"23:50:00","Armenian Airlines",1,"Wednesday","Ontime"
"Moscow","3F 326","VKO","Ontime","55.7558","37.6178","Russia",2023-10-26,"09:00:00","Fly One",1,"Thursday","Ontime"
"Moscow","3F 315","DME","Ontime","55.7558","37.6178","Russia",2023-12-02,"10:30:00","Fly One",1,"Saturday","Ontime"
"Moscow","WZ 4322","DME","Ontime","55.7558","37.6178","Russia",2023-11-27,"11:50:00","Red WIngs",0,"Monday","Ontime"
"Moscow","A4 510","VKO","Ontime","55.7558","37.6178","Russia",2023-10-18,"18:25:00","Azimuth",0,"Wednesday","Ontime"
"Moscow","SU 1863","SVO","Departed","55.7558","37.6178","Russia",2023-11-04,"20:30:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","SU 1861","SVO","Departed","55.7558","37.6178","Russia",2023-11-02,"17:20:00","Aeroflot",0,"Thursday","Ontime"
"Moscow","SU 1967","SVO","Ontime","55.7558","37.6178","Russia",2023-10-18,"06:45:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","UT 785","VKO","Ontime","55.7558","37.6178","Russia",2023-10-24,"01:25:00","Utair",0,"Tuesday","Ontime"
"Moscow","JI 101","SVO","Departed","55.7558","37.6178","Russia",2023-10-29,"10:30:00","Armenian Airlines",1,"Sunday","Ontime"
"Moscow","JI 100","SVO","Ontime","55.7558","37.6178","Russia",2023-10-20,"02:05:00","Armenian Airlines",1,"Friday","Ontime"
"Moscow","SU 1861","SVO","Ontime","55.7558","37.6178","Russia",2023-11-27,"17:20:00","Aeroflot",0,"Monday","Ontime"
"Moscow","UT 786","VKO","Ontime","55.7558","37.6178","Russia",2023-10-20,"02:45:00","Utair",0,"Friday","Ontime"
"Moscow","JI 104","SVO","Ontime","55.7558","37.6178","Russia",2023-10-20,"06:05:00","Armenian Airlines",1,"Friday","Ontime"
"Moscow","WZ 4321","DME","Departed","55.7558","37.6178","Russia",2023-10-21,"11:50:00","Red WIngs",0,"Saturday","Ontime"
"Moscow","WZ 4324","DME","Ontime","55.7558","37.6178","Russia",2023-11-26,"02:00:00","Red WIngs",0,"Sunday","Ontime"
"Moscow","G6 405","DME","Departed","55.7558","37.6178","Russia",2023-10-17,"20:20:00","Fly Arna",1,"Tuesday","Ontime"
"Moscow","A4 7030","VKO","Departed","55.7558","37.6178","Russia",2023-11-13,"18:25:00","Azimuth",0,"Monday","Ontime"
"Moscow","SU 1966","SVO","Ontime","55.7558","37.6178","Russia",2023-10-25,"05:45:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","3F 325","VKO","Ontime","55.7558","37.6178","Russia",2023-10-29,"01:30:00","Fly One",1,"Sunday","Ontime"
"Moscow","SU 1860","SVO","Departed","55.7558","37.6178","Russia",2023-10-17,"12:50:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","WZ 4324","DME","Departed","55.7558","37.6178","Russia",2023-11-19,"02:00:00","Red WIngs",0,"Sunday","Ontime"
"Moscow","JI 100","SVO","Departed","55.7558","37.6178","Russia",2023-11-19,"02:10:00","Armenian Airlines",1,"Sunday","Ontime"
"Moscow","A4 509","VKO","Ontime","55.7558","37.6178","Russia",2023-10-28,"17:35:00","Azimuth",0,"Saturday","Ontime"
"Moscow","SU 1967","SVO","Ontime","55.7558","37.6178","Russia",2023-10-19,"06:45:00","Aeroflot",0,"Thursday","Ontime"
"Moscow","SU 1861","SVO","Ontime","55.7558","37.6178","Russia",2023-11-01,"17:20:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","A4 7029","VKO","Departed","55.7558","37.6178","Russia",2023-11-27,"13:15:00","Azimuth",0,"Monday","Ontime"
"Moscow","G6 406","DME","Ontime","55.7558","37.6178","Russia",2023-11-02,"04:55:00","Fly Arna",1,"Thursday","Ontime"
"Moscow","3F 316","DME","Departed","55.7558","37.6178","Russia",2023-11-09,"18:30:00","Fly One",1,"Thursday","Ontime"
"Moscow","WZ 4340","ZIA","Ontime","55.7558","37.6178","Russia",2023-10-24,"15:25:00","Red WIngs",0,"Tuesday","Ontime"
"Moscow","5G 509","VKO","Ontime","55.7558","37.6178","Russia",2023-11-03,"11:10:00","Shirak Avia",1,"Friday","Ontime"
"Moscow","3F 316","DME","Ontime","55.7558","37.6178","Russia",2023-11-23,"18:30:00","Fly One",1,"Thursday","Ontime"
"Moscow","G6 403","DME","Departed","55.7558","37.6178","Russia",2023-10-27,"07:30:00","Fly Arna",1,"Friday","Ontime"
"Moscow","5G 709","SVO","Ontime","55.7558","37.6178","Russia",2023-11-01,"23:45:00","Shirak Avia",1,"Wednesday","Ontime"
"Moscow","A4 7030","VKO","Departed","55.7558","37.6178","Russia",2023-11-20,"18:25:00","Azimuth",0,"Monday","Ontime"
"Moscow","5G 509","VKO","Ontime","55.7558","37.6178","Russia",2023-10-19,"11:00:00","Shirak Avia",1,"Thursday","Ontime"
"Moscow","3F 311","DME","Departed","55.7558","37.6178","Russia",2023-10-25,"17:00:00","Fly One",1,"Wednesday","Ontime"
"Moscow","WZ 4322","DME","Ontime","55.7558","37.6178","Russia",2023-11-20,"11:50:00","Red WIngs",0,"Monday","Ontime"
"Moscow","5G 509","VKO","Ontime","55.7558","37.6178","Russia",2023-11-14,"11:10:00","Shirak Avia",1,"Tuesday","Ontime"
"Moscow","3F 315","DME","Cancelled","55.7558","37.6178","Russia",2023-10-30,"10:30:00","Fly One",1,"Monday","Cancelled"
"Moscow","G6 406","DME","Ontime","55.7558","37.6178","Russia",2023-11-05,"04:55:00","Fly Arna",1,"Sunday","Ontime"
"Moscow","SU 1966","SVO","Ontime","55.7558","37.6178","Russia",2023-10-21,"05:45:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","G6 395","VKO","Ontime","55.7558","37.6178","Russia",2023-11-03,"16:45:00","Fly Arna",1,"Friday","Ontime"
"Moscow","SU 1866","SVO","Departed","55.7558","37.6178","Russia",2023-10-18,"14:10:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","JI 104","SVO","Ontime","55.7558","37.6178","Russia",2023-11-19,"15:50:00","Armenian Airlines",1,"Sunday","Ontime"
"Moscow","JI 102","SVO","Ontime","55.7558","37.6178","Russia",2023-11-30,"11:10:00","Armenian Airlines",1,"Thursday","Ontime"
"Moscow","3F 326","VKO","Ontime","55.7558","37.6178","Russia",2023-11-05,"09:20:00","Fly One",1,"Sunday","Ontime"
"Moscow","WZ 4322","DME","Departed","55.7558","37.6178","Russia",2023-11-08,"11:50:00","Red WIngs",0,"Wednesday","Ontime"
"Moscow","UT 785","VKO","Ontime","55.7558","37.6178","Russia",2023-10-17,"01:25:00","Utair",0,"Tuesday","Ontime"
"Moscow","G6 395","VKO","Ontime","55.7558","37.6178","Russia",2023-10-30,"16:45:00","Fly Arna",1,"Monday","Ontime"
"Moscow","SU 1862","SVO","Departed","55.7558","37.6178","Russia",2023-11-10,"19:30:00","Aeroflot",0,"Friday","Ontime"
"Moscow","JI 101","SVO","Departed","55.7558","37.6178","Russia",2023-11-05,"08:15:00","Armenian Airlines",1,"Sunday","Ontime"
"Moscow","G6 404","DME","Ontime","55.7558","37.6178","Russia",2023-11-13,"15:45:00","Fly Arna",1,"Monday","Ontime"
"Moscow","UT 786","VKO","Ontime","55.7558","37.6178","Russia",2023-11-22,"03:55:00","Utair",0,"Wednesday","Ontime"
"Moscow","SU 1861","SVO","Cancelled","55.7558","37.6178","Russia",2023-10-24,"13:50:00","Aeroflot",0,"Tuesday","Cancelled"
"Moscow","3F 326","VKO","Ontime","55.7558","37.6178","Russia",2023-11-03,"09:20:00","Fly One",1,"Friday","Ontime"
"Moscow","UT 786","VKO","Ontime","55.7558","37.6178","Russia",2023-12-04,"03:55:00","Utair",0,"Monday","Ontime"
"Moscow","5G 510","VKO","Ontime","55.7558","37.6178","Russia",2023-11-01,"19:10:00","Shirak Avia",1,"Wednesday","Ontime"
"Moscow","JI 104","SVO","Ontime","55.7558","37.6178","Russia",2023-11-08,"15:50:00","Armenian Airlines",1,"Wednesday","Ontime"
"Moscow","3F 315","DME","Departed","55.7558","37.6178","Russia",2023-11-23,"10:30:00","Fly One",1,"Thursday","Ontime"
"Moscow","G6 396","VKO","Departed","55.7558","37.6178","Russia",2023-10-16,"01:20:00","Fly Arna",1,"Monday","Ontime"
"Moscow","JI 101","SVO","Ontime","55.7558","37.6178","Russia",2023-11-20,"10:20:00","Armenian Airlines",1,"Monday","Ontime"
"Moscow","UT 785","VKO","Departed","55.7558","37.6178","Russia",2023-10-16,"01:25:00","Utair",0,"Monday","Ontime"
"Moscow","3F 326","VKO","Ontime","55.7558","37.6178","Russia",2023-10-30,"09:20:00","Fly One",1,"Monday","Ontime"
"Moscow","3F 316","DME","Ontime","55.7558","37.6178","Russia",2023-11-05,"18:30:00","Fly One",1,"Sunday","Ontime"
"Moscow","SU 1965","SVO","Ontime","55.7558","37.6178","Russia",2023-11-22,"06:35:00","Aeroflot",0,"Wednesday","Ontime"
"Moscow","3F 312","DME","Ontime","55.7558","37.6178","Russia",2023-10-18,"00:30:00","Fly One",1,"Wednesday","Ontime"
"Moscow","3F 324","VKO","Ontime","55.7558","37.6178","Russia",2023-11-07,"06:10:00","Fly One",1,"Tuesday","Ontime"
"Moscow","SU 1869","SVO","Ontime","55.7558","37.6178","Russia",2023-10-27,"00:15:00","Aeroflot",0,"Friday","Ontime"
"Moscow","JI 100","SVO","Cancelled","55.7558","37.6178","Russia",2023-11-11,"00:05:00","Armenian Airlines",1,"Saturday","Cancelled"
"Moscow","WZ 4321","DME","Ontime","55.7558","37.6178","Russia",2023-10-18,"11:50:00","Red WIngs",0,"Wednesday","Ontime"
"Moscow","A4 7029","VKO","Departed","55.7558","37.6178","Russia",2023-11-20,"17:35:00","Azimuth",0,"Monday","Ontime"
"Moscow","3F 322","VKO","Ontime","55.7558","37.6178","Russia",2023-10-27,"17:10:00","Fly One",1,"Friday","Ontime"
"Moscow","A4 510","VKO","Ontime","55.7558","37.6178","Russia",2023-10-17,"18:25:00","Azimuth",0,"Tuesday","Ontime"
"Moscow","5G 710","SVO","Ontime","55.7558","37.6178","Russia",2023-10-19,"05:00:00","Shirak Avia",1,"Thursday","Ontime"
"Moscow","SU 1965","SVO","Ontime","55.7558","37.6178","Russia",2023-10-31,"06:35:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","3F 325","VKO","Ontime","55.7558","37.6178","Russia",2023-11-08,"01:30:00","Fly One",1,"Wednesday","Ontime"
"Moscow","JI 101","SVO","Ontime","55.7558","37.6178","Russia",2023-10-21,"10:30:00","Armenian Airlines",1,"Saturday","Ontime"
"Moscow","G6 405","DME","Ontime","55.7558","37.6178","Russia",2023-11-23,"20:30:00","Fly Arna",1,"Thursday","Ontime"
"Moscow","SU 1865","SVO","Departed","55.7558","37.6178","Russia",2023-11-27,"14:20:00","Aeroflot",0,"Monday","Ontime"
"Moscow","UT 785","VKO","Departed","55.7558","37.6178","Russia",2023-11-20,"02:30:00","Utair",0,"Monday","Ontime"
"Moscow","5G 509","VKO","Departed","55.7558","37.6178","Russia",2023-10-28,"11:10:00","Shirak Avia",1,"Saturday","Ontime"
"Moscow","JI 100","SVO","Ontime","55.7558","37.6178","Russia",2023-10-17,"02:05:00","Armenian Airlines",1,"Tuesday","Ontime"
"Moscow","A4 7030","VKO","Departed","55.7558","37.6178","Russia",2023-11-24,"18:25:00","Azimuth",0,"Friday","Ontime"
"Moscow","UT 785","VKO","Ontime","55.7558","37.6178","Russia",2023-11-25,"02:30:00","Utair",0,"Saturday","Ontime"
"Moscow","3F 326","VKO","Departed","55.7558","37.6178","Russia",2023-11-16,"09:20:00","Fly One",1,"Thursday","Ontime"
"Moscow","SU 1964","SVO","Ontime","55.7558","37.6178","Russia",2023-11-26,"05:35:00","Aeroflot",0,"Sunday","Ontime"
"Moscow","G6 403","DME","Ontime","55.7558","37.6178","Russia",2023-10-25,"07:30:00","Fly Arna",1,"Wednesday","Ontime"
"Moscow","5G 510","VKO","Ontime","55.7558","37.6178","Russia",2023-11-03,"19:10:00","Shirak Avia",1,"Friday","Ontime"
"Moscow","WZ 4321","DME","Ontime","55.7558","37.6178","Russia",2023-11-15,"11:00:00","Red WIngs",0,"Wednesday","Ontime"
"Moscow","3F 326","VKO","Ontime","55.7558","37.6178","Russia",2023-11-06,"09:20:00","Fly One",1,"Monday","Ontime"
"Moscow","SU 1862","SVO","Ontime","55.7558","37.6178","Russia",2023-10-21,"19:45:00","Aeroflot",0,"Saturday","Ontime"
"Moscow","WZ 4339","ZIA","Ontime","55.7558","37.6178","Russia",2023-11-21,"13:55:00","Red WIngs",0,"Tuesday","Ontime"
"Moscow","5G 509","VKO","Ontime","55.7558","37.6178","Russia",2023-11-24,"11:10:00","Shirak Avia",1,"Friday","Ontime"
"Moscow","SU 1867","SVO","Departed","55.7558","37.6178","Russia",2023-10-17,"15:10:00","Aeroflot",0,"Tuesday","Ontime"
"Moscow","JI 105","SVO","Ontime","55.7558","37.6178","Russia",2023-11-01,"23:50:00","Armenian Airlines",1,"Wednesday","Ontime"
"Moscow","WZ 4323","DME","Ontime","55.7558","37.6178","Russia",2023-11-03,"22:05:00","Red WIngs",0,"Friday","Ontime"
"Moscow","SU 1864","SVO","Ontime","55.7558","37.6178","Russia",2023-12-01,"13:25:00","Aeroflot",0,"Friday","Ontime"
"Moscow","3F 322","VKO","Ontime","55.7558","37.6178","Russia",2023-10-22,"17:10:00","Fly One",1,"Sunday","Ontime"
"Moscow","JI 102","SVO","Ontime","55.7558","37.6178","Russia",2023-11-28,"11:20:00","Armenian Airlines",1,"Tuesday","Ontime"
"Moscow","G6 406","DME","Ontime","55.7558","37.6178","Russia",2023-10-25,"04:35:00","Fly Arna",1,"Wednesday","Ontime"
"Moscow","5G 710","SVO","Ontime","55.7558","37.6178","Russia",2023-10-25,"05:00:00","Shirak Avia",1,"Wednesday","Ontime"
"Moscow","JI 103","SVO","Ontime","55.7558","37.6178","Russia",2023-10-31,"19:30:00","Armenian Airlines",1,"Tuesday","Ontime"
"Moscow","UT 785","VKO","Ontime","55.7558","37.6178","Russia",2023-11-03,"02:30:00","Utair",0,"Friday","Ontime"
"Moscow","G6 403","DME","Ontime","55.7558","37.6178","Russia",2023-11-17,"16:50:00","Fly Arna",1,"Friday","Ontime"
"Moscow","SU 1864","SVO","Departed","55.7558","37.6178","Russia",2023-11-24,"13:25:00","Aeroflot",0,"Friday","Ontime"
"Moscow","5G 510","VKO","Ontime","55.7558","37.6178","Russia",2023-12-01,"19:10:00","Shirak Avia",1,"Friday","Ontime"
"Moscow","A4 7030","VKO","Departed","55.7558","37.6178","Russia",2023-11-10,"18:25:00","Azimuth",0,"Friday","Ontime"
"Moscow","SU 1869","SVO","Ontime","55.7558","37.6178","Russia",2023-10-19,"00:15:00","Aeroflot",0,"Thursday","Ontime"
"Moscow","A4 510","VKO","Departed","55.7558","37.6178","Russia",2023-10-20,"18:25:00","Azimuth",0,"Friday","Ontime"
